Open,High,Low,Close,Volume
136.5,137.5,135.119995,137.014999,20010
137,137.5,134.904999,136.934998,8160
134.600006,140.199997,134.600006,139.570007,1902350
141.5,141.5,137.610001,139.139999,15130
139.979996,139.979996,136.899994,137.835007,11160
138.5,139.350006,135.199997,136.214996,14850
136.600006,137,134.300003,134.910004,39190
137.699997,138.395004,133.509995,136.339996,15190
139.399994,139.5,137.5,137.929993,19970
141.5,144,136.699997,137.570007,14100
140,140,135.399994,136.630005,24110
135,138,135,137.029999,25040
136.5,137.5,135.5,136.509995,12110
134.300003,136.889999,134.300003,136.059998,24610
135.199997,137.5,135.199997,137.160004,23080
139.475006,139.475006,136.020004,137.169998,16840
138.975006,142.399994,134.5,136.395004,91560
136,138.445007,135.699997,137.210007,32760
139.5,139.975006,135.399994,135.835007,39570
138.449997,139.789993,134.309998,136.190002,20730
135.190002,136.800003,135.190002,136.529999,18060
137.550003,138.5,136.445007,137.764999,37900
138.009995,142.380005,137.585007,139.539993,105110
140,141.5,139.169998,140.559998,263220
141,141.479996,138,141.139999,51100
141.199997,141.770004,138.5,140.490005,44210
141,142.259995,137.5,141.664993,34970
142.509995,151.5,142.100006,148.529999,519990
151.5,153,148.014999,149.369995,55860
149.600006,150.895004,147.899994,150.024994,40720
150,155.195007,150,154.645004,123370
154.645004,154.645004,154.645004,154.645004,0
159.899994,162,157.5,158.149994,154260
159,159.875,155,156.014999,28390
157.899994,158.5,155.300003,156.070007,45590
159.490005,159.5,157,157.789993,20360
157.100006,157.389999,152.559998,153.615005,23550
157.800003,157.994995,152.199997,153.020004,42150
158,170.699997,157.699997,167.615005,866940
169,171.5,165.100006,166.649994,223980
161.115005,164.5,161.115005,163.835007,61790
163.5,163.5,159.505005,162.190002,43250
160.110001,163.399994,157.5,159.429993,29770
165,169,160.994995,164.479996,95890
164.399994,168.300003,163,166,80440
168.5,169.199997,167,168.899994,651640
169.899994,170.990005,167.199997,167.964996,614590
169.899994,172,167,168.529999,43720
168.104996,169.440002,168.104996,168.979996,59610
168.5,173.380005,166.154999,167.630005,97810
169,170.5,162.899994,168.164993,85100
170,170,165,165.854996,22650
166,168.600006,165.600006,165.949997,41120
167.899994,168,166,167.149994,14350
167.5,168.695007,165.199997,167.354996,22090
166.649994,170.699997,166.565002,167.539993,42620
168,171.199997,167.199997,168.345001,67920
169.794998,169.794998,166.5,169.404999,38930
170,170.785004,168.399994,170.029999,62610
167.009995,171.490005,167.009995,170.139999,41670
169.020004,170.869995,168,168.25,12510
169.600006,170,167,168.289993,15660
166.800003,168.600006,161.5,163.940002,52080
165.399994,168.470001,165.399994,167.509995,24640
167.699997,171,167.039993,170.300003,22960
171,171.199997,168.509995,169.705002,21000
169,170,168,168.429993,23400
166.054993,169.470001,166.054993,167.309998,8300
167.800003,169.475006,166.630005,167.625,174120
168,169.5,166.854996,168.740005,7780
168.5,171.445007,168.009995,169.485001,28940
166.199997,171.884995,166.199997,169.625,45520
169.800003,171.5,169,170.375,35990
171.179993,172,170.5,171.684998,39040
167,175.595001,167,173.255005,272430
172.899994,177.399994,171.994995,176.595001,158400
178.449997,178.889999,176.300003,177.214996,63370
175.220001,181.100006,175.220001,179.964996,167330
178.199997,180,173,174.429993,162400
174.389999,177,172.649994,173.550003,25590
174.490005,176.610001,173.065002,175.024994,87990
175.509995,176.5,173.054993,175.024994,18800
175.699997,179,172.600006,176.490005,31070
174,177.199997,172.5,176.524994,38000
178.365005,180,176.210007,179.625,53130
173.800003,179.990005,173.800003,178.964996,26700
179.100006,179.919998,178.5,179.039993,30190
180.679993,180.679993,177.604996,178.039993,18160
178,179.5,177.024994,177.649994,280410
173,182.899994,173,179.570007,149190
177.5,182,176.5,180.205002,48690
179.5,187.5,179.205002,184.645004,138670
184,187.410004,183.024994,186.470001,102040
187.5,190.380005,186.669998,188.050003,57760
189,192.600006,186.214996,187.294998,74730
187.100006,191.5,186.199997,186.729996,56770
187.600006,188.485001,183.5,184.610001,40190
186.669998,186.669998,182,183.020004,19650
183.645004,184.050003,179.509995,181.160004,48580
180,184.899994,174.009995,176.690002,91540
175.990005,180,175.990005,177.490005,38810
177.399994,181.985001,175,176.520004,667540
178.050003,182.399994,177.699997,180.039993,52410
177.100006,187.199997,177.005005,185.315002,79980
183.5,195,182.115005,191.520004,432560
192.5,193,186.5,187.130005,46770
188.5,192.100006,187.399994,191.550003,106980
191,192.5,187.835007,191.600006,61280
190,199.300003,185.505005,194.429993,375670
197.990005,198.5,194.5,194.740005,132320
195.5,198.100006,194.889999,196.800003,99910
191,202.399994,191,198.009995,361880
197.899994,199.445007,193,194.505005,77010
195.899994,196.5,190.509995,193.300003,53200
193.5,194.399994,189.009995,191.369995,75030
192.5,192.5,185,189.345001,37850
190.399994,190.399994,185.009995,185.524994,41540
185.524994,187,184,185.615005,27220
184.300003,187.600006,182.205002,182.544998,35650
181.199997,182,176.399994,178.75,43250
181.5,182.399994,174.524994,176.134995,51980
176.199997,177.600006,171.520004,176.675003,184440
176.600006,182.350006,174.25,180.955002,51760
182.199997,187.800003,181.850006,186.554993,43930
188.399994,200,187.699997,197.815002,185890
198,199.5,194.470001,196.369995,88470
197.5,198.100006,194.800003,195.975006,55230
197.994995,197.994995,193.5,194.335007,25830
192.550003,195.690002,192.514999,194.259995,22320
194,195.5,190.014999,193.75,19260
193.809998,195.005005,191,194.294998,18630
195.899994,195.899994,191.205002,192.309998,24430
190.554993,192.294998,189.100006,190.335007,24560
190.449997,192,187.899994,190.429993,31580
193.850006,197.5,191.029999,197,307850
198,199.800003,195.020004,199.490005,3586460
199.899994,202,198.5,199.485001,85350
198.5,201.5,196.5,197.085007,32850
198.699997,199.789993,196.100006,196.630005,23880
198.789993,198.789993,196,196.240005,70760
197.800003,205,196.539993,199.979996,149550
200.100006,205.399994,199.5,203.115005,54030
204,207.589996,203.899994,206.654999,93610
205.005005,209,203,204.259995,51440
204.699997,206.300003,200.5,202.585007,37040
205.190002,207,202.199997,205.100006,32740
205,205.600006,203,204.139999,22260
206,206,203.514999,203.919998,55490
204.005005,205.5,200.5,202.904999,1551070
204.119995,204.990005,202.5,204.229996,28820
203.005005,205,201.509995,204.804993,64370
203.399994,207.490005,203.399994,205.875,48680
204.600006,207.339996,204,204.455002,36980
203.005005,208,203.005005,205.300003,31940
205.899994,206,201.255005,203.5,31570
204.354996,209.899994,204.354996,208.074997,72470
208.5,211.300003,203.5,205.139999,59140
205.199997,207.990005,204.5,206.985001,39720
206.255005,209.300003,206.255005,208.964996,51880
201.330002,211.699997,201.330002,206.820007,20140
205.664993,209.464996,205.664993,206.264999,42200
204.059998,209.800003,204.059998,208.865005,34390
208.800003,209.490005,207.199997,208.085007,11470
205.054993,211.585007,205.054993,207.494995,20060
207.580002,209.5,206.725006,207.304993,10520
208.100006,209.850006,207.214996,208.365005,138250
205,206.994995,205,205.779999,12740
201,207.429993,200.990005,203.580002,25270
203.699997,209.5,201,208.610001,50230
212.100006,214.5,210.014999,211.139999,51670
212.789993,212.789993,206.020004,206.865005,22380
209,209.895004,204.104996,206.550003,167710
207.985001,211.350006,206.800003,210.585007,41720
211.990005,214.5,210.300003,213.830002,61670
212.800003,213,207.5,211.884995,11010
214.005005,217.100006,212.014999,216.345001,101580
215.5,217.5,210,210.675003,134480
210.404999,214.695007,205,206.764999,46380
205.199997,206.899994,201.610001,202.220001,27850
205,208.199997,203.300003,206.600006,75940
205,208.899994,203,206.889999,48610
208.800003,210,206.005005,208.270004,13140
208.270004,213,206,210.904999,34670
215.800003,218,209.5,210.375,41500
210.800003,211.990005,208,208.664993,38200
211.285004,211.289993,206,207.134995,16920
207.149994,209.800003,203.800003,207.970001,94330
210.005005,212.600006,209.020004,211.149994,50620
211.875,215.875,209.669998,214.294998,66870
211.119995,220.699997,211.119995,218.470001,122290
219.899994,224,219.115005,223.289993,87120
223.505005,229.5,222.509995,228.604996,171160
229.5,232.695007,226.5,231.309998,116070
231.300003,231.994995,227.600006,228.835007,450550
230,230,228.5,229.345001,25310
230.779999,231.585007,228.550003,229.074997,95580
230,231.889999,229.014999,231,41210
232.470001,239.5,231.304993,236.389999,157170
237,239,234.5,237.214996,60820
235,244.865005,235,241.639999,178840
238,243.479996,236.009995,237.259995,100110
236.024994,241.899994,236.024994,240.945007,835990
240.199997,246.5,240.199997,245.764999,110300
245.699997,245.699997,238.199997,239.279999,107040
240,240.490005,235.505005,236.664993,60160
237.125,240,233,235.800003,115970
234,234,229.199997,230.625,78350
231.5,233.600006,228.350006,232.964996,65980
233.600006,235.899994,231,232.059998,108510
233.699997,234.899994,232.5,233.100006,16720
233.205002,235,233,234.289993,28220
235.149994,236.199997,232.5,233.509995,478030
235.399994,236,233.505005,234.494995,35530
236,239.800003,235.005005,238.574997,83040
240.199997,241.899994,235.199997,236.570007,89550
238.800003,238.880005,236,237.039993,437580
237.800003,242.479996,235.014999,240.985001,195610
242,245.994995,240.899994,243.970001,232870
244.550003,247.399994,244,245.669998,917320
245.600006,248,245.270004,247.455002,55790
247.399994,248.5,245.505005,248.199997,1423880
248.199997,249.889999,245.699997,248.565002,3890440
248.5,252.399994,246.5,251.639999,1069800
251.600006,254.800003,250.505005,251.735001,32010
252.100006,253.490005,251.050003,252.044998,28620
252.600006,252.960007,242,243.774994,840600
243.399994,260.890015,243.399994,258.475006,223750
258.399994,270.589996,258,262.230011,452180
260,267.5,259.475006,260.535004,116050
260.5,263.850006,260.5,261.704987,31660
263.799988,263.799988,259.015015,259.910004,39470
261,261.5,258.214996,259.174988,31210
261.390015,266.195007,259.355011,259.959991,360170
261.700012,263.5,259.299988,260.304993,42650
262.600006,268,261,265.674988,57280
267,267.799988,263.109985,266.734985,55430
266.799988,271.200012,266,267.494995,47490
265,270,260.600006,269.450012,2094840
269.5,271,265.214996,265.894989,39590
266,268,262.899994,263.494995,53500
265.799988,267.48999,260.5,262.904999,1047090
264,268.5,263.600006,264.184998,65480
266.61499,282.600006,265.464996,270.450012,334700
271.5,281.584991,270,276.654999,692520
276.600006,280.700012,275.5,276.424988,72770
278.899994,281,273.01001,276.915009,150730
275.125,282.100006,273.915009,275.125,237690
277.5,278.600006,273,274.475006,1881280
274.5,275.98999,270.619995,271.359985,115920
274.515015,274.549988,268.51001,270.554993,333390
271.100006,279.399994,271.100006,276.244995,252100
282.100006,282.100006,270,273.795013,53480
276.700012,281,274.549988,279.579987,125790
279.700012,282.799988,278.5,280.850006,132680
279.600006,286.299988,278.5,284.980011,189670
285,288.100006,283.100006,284.785004,166980
284.700012,287.700012,282.600006,283.26001,73700
284.700012,285.899994,279.524994,280.915009,58670
282.100006,283.299988,278.700012,279.765015,97470
280.799988,292,280,286.100006,274660
285.880005,291.600006,283.005005,285.480011,330440
285.25,288,279.200012,280.454987,1083910
282.799988,284.899994,280.600006,284.075012,69010
284.5,288,283.404999,284.774994,67190
285.804993,287,280.5,281.524994,50820
279,282.980011,275.399994,276.820007,78080
278.880005,278.880005,273,274.019989,68220
275,281.700012,273.5,278.970001,609770
281,282,276.649994,277.600006,60270
236.600006,279.5,236.600006,277.350006,37630
280,280,272.799988,277.350006,49260
273.355011,274.299988,265.799988,267.160004,168720
270,272.98999,265.799988,266.649994,207200
269.619995,270.799988,263.709991,264.454987,130000
266,268,265.200012,265.649994,103120
267.5,271.795013,267.255005,270.035004,266460
270.5,274.399994,267.559998,269.765015,144590
272.5,272.5,267,267.774994,56220
269.899994,270.890015,265.200012,266.154999,70270
266.600006,267,264.554993,266.065002,53670
269.299988,269.299988,265.5,266.100006,40330
267.5,272.100006,267.415009,269.5,100970
268.200012,271.75,265.5,266.605011,51570
267.505005,268,263,265.519989,30560
269.799988,269.799988,263,263.690002,61410
262,263.700012,260,260.339996,168840
264.799988,264.799988,261.5,262.88501,41170
263.515015,264.494995,261.515015,262.089996,271050
264.5,264.5,261.299988,262.160004,42820
263.5,264,259.214996,259.709991,61630
262.5,262.899994,249.410004,250.289993,321500
251,269.200012,250.309998,265.170013,466360
261.5,271,261.5,267.825012,211250
268.100006,270.980011,268,269.484985,52670
269.024994,279,269.024994,278.184998,210130
280.549988,282.350006,268.109985,269.524994,178110
272.799988,272.799988,265,266.285004,124820
270,275,269.279999,273.834991,100910
274.98999,276,271.01001,275.505005,423840
276,277,273.125,274.355011,114240
274,274.545013,262.5,265.964996,133440
266,269.049988,261.799988,262.920013,89590
262.929993,268.945007,262.100006,266.445007,156720
266.5,266.515015,262.51001,265.684998,72630
266.019989,269.299988,259,265,50010
265.399994,265.5,261.799988,262.809998,27080
265,268.48999,262.799988,265.290009,53440
262.600006,264.980011,260.100006,263.054993,35700
264.709991,266,259.5,260.515015,38270
260.200012,262.899994,245,252.625,52130
258.994995,262.119995,247.5,254.600006,73040
255,261.200012,255,258.505005,95780
258.600006,265.5,258.404999,264.25,53550
264.019989,272,264.019989,267.334991,129890
269.100006,272.799988,264,265.605011,50280
269.5,269.5,264,266,23860
266.320007,269.23999,266.320007,267.519989,33150
267.5,270.799988,265.704987,269.929993,73410
261.700012,271.5,261.700012,265.700012,40620
265.799988,266.399994,261.399994,265.450012,85840
261.600006,267.100006,261.600006,266.165009,85980
265.549988,270,265.549988,268.774994,15700
269.51001,274.5,269.51001,273.829987,80130
265,273.5,265,271.13501,187280
271.399994,272.98999,267.684998,270.119995,34940
