Date,Open,Close,Label
17-03-2009,32.847698,34.015099,__label__1
18-03-2009,34.430698,34.905602,__label__2
19-03-2009,35.558601,33.975601,__label__2
20-03-2009,33.629299,31.838499,__label__1
23-03-2009,32.649799,32.877399,__label__2
24-03-2009,33.738098,32.145199,__label__2
25-03-2009,31.858299,31.7297,__label__1
26-03-2009,32.4519,34.806702,__label__2
27-03-2009,34.628601,37.379101,__label__1
30-03-2009,36.6073,34.034901,__label__1
31-03-2009,33.639198,35.677299,__label__1
01-04-2009,36.013699,35.618,__label__2
02-04-2009,36.3699,40.297798,__label__2
06-04-2009,41.2971,41.564201,__label__2
08-04-2009,39.5755,44.2355,__label__1
09-04-2009,45.106201,44.878601,__label__2
13-04-2009,45.313999,49.894798,__label__2
15-04-2009,49.6772,55.702499,__label__1
16-04-2009,56.375301,47.7775,__label__2
17-04-2009,48.509701,46.6595,__label__2
20-04-2009,45.7295,48.6581,__label__1
21-04-2009,47.174,46.164799,__label__1
22-04-2009,46.2836,46.036201,__label__2
23-04-2009,46.501202,48.5592,__label__2
24-04-2009,48.509701,50.171902,__label__1
27-04-2009,51.052399,49.281399,__label__2
28-04-2009,49.073601,46.0065,__label__1
29-04-2009,46.511101,48.2425,__label__2
30-04-2009,48.2425,48.2425,__label__1
04-05-2009,49.508999,51.1217,__label__2
05-05-2009,51.9231,53.694099,__label__2
06-05-2009,54.020599,52.407902,__label__2
07-05-2009,52.4375,53.812801,__label__2
08-05-2009,53.812801,53.169701,__label__1
11-05-2009,53.822701,50.913898,__label__2
12-05-2009,50.458801,52.872898,__label__1
13-05-2009,53.1796,52.981701,__label__2
14-05-2009,51.398701,51.418499,__label__1
15-05-2009,51.834,52.487,__label__2
18-05-2009,56.3951,59.620499,__label__2
19-05-2009,63.320801,60.491199,__label__2
20-05-2009,60.223999,71.878998,__label__1
21-05-2009,70.246498,70.7313,__label__1
22-05-2009,70.335602,68.416199,__label__1
25-05-2009,68.861397,68.406303,__label__2
26-05-2009,68.465599,64.428902,__label__2
27-05-2009,65.299599,68.040199,__label__2
28-05-2009,68.069901,65.863503,__label__2
29-05-2009,67.159698,66.655098,__label__2
01-06-2009,68.980103,66.645203,__label__2
02-06-2009,68.762497,69.1483,__label__2
03-06-2009,70.503799,71.691002,__label__2
04-06-2009,69.8013,73.026703,__label__1
05-06-2009,73.214699,77.013901,__label__2
08-06-2009,78.122101,72.254997,__label__2
09-06-2009,71.958199,72.838699,__label__1
10-06-2009,74.204102,71.493202,__label__2
11-06-2009,71.681198,73.046501,__label__2
12-06-2009,73.808296,70.691803,__label__2
15-06-2009,69.652901,67.812599,__label__1
16-06-2009,66.289001,69.247299,__label__1
17-06-2009,69.257103,64.092499,__label__2
18-06-2009,63.5187,65.200699,__label__1
19-06-2009,66.625397,68.376602,__label__2
22-06-2009,69.8508,66.002098,__label__2
23-06-2009,63.637402,67.753304,__label__1
24-06-2009,68.475502,70.691803,__label__2
25-06-2009,71.493202,66.744102,__label__2
26-06-2009,67.476196,67.327797,__label__2
29-06-2009,67.080498,62.1138,__label__1
30-06-2009,62.331402,57.532902,__label__2
01-07-2009,57.8396,59.293999,__label__2
02-07-2009,60.1548,58.2453,__label__2
03-07-2009,58.373901,59.521599,__label__2
06-07-2009,60.1548,55.979599,__label__2
07-07-2009,56.197201,55.484901,__label__2
08-07-2009,55.009998,55.662998,__label__1
09-07-2009,55.336498,53.9216,__label__1
10-07-2009,54.6241,53.535801,__label__2
13-07-2009,53.209301,51.9725,__label__1
14-07-2009,53.387402,53.882099,__label__2
15-07-2009,54.416302,57.097599,__label__2
16-07-2009,58.373901,58.7103,__label__2
17-07-2009,59.3633,62.4897,__label__2
20-07-2009,63.320801,64.893997,__label__2
21-07-2009,65.319397,64.7258,__label__2
22-07-2009,65.398499,64.320099,__label__2
23-07-2009,66.071297,67.347603,__label__2
24-07-2009,67.773102,73.778603,__label__2
27-07-2009,73.907303,74.026001,__label__2
28-07-2009,76.578598,81.990601,__label__2
29-07-2009,80.536201,77.815399,__label__1
30-07-2009,77.132698,78.250702,__label__1
31-07-2009,80.140404,83.415298,__label__2
03-08-2009,83.702202,85.324799,__label__2
04-08-2009,73.650002,87.679604,__label__1
05-08-2009,87.264,88.985497,__label__1
06-08-2009,88.451302,82.792,__label__1
07-08-2009,97.434898,82.059799,__label__2
10-08-2009,83.306396,79.912804,__label__2
11-08-2009,80.209702,85.186302,__label__2
12-08-2009,81.436501,88.698601,__label__1
13-08-2009,89.361504,93.606003,__label__2
14-08-2009,94.209503,92.507797,__label__2
17-08-2009,88.283096,86.205399,__label__1
18-08-2009,86.650597,87.075996,__label__2
19-08-2009,87.461899,85.028,__label__2
20-08-2009,86.235001,84.869698,__label__2
21-08-2009,83.702202,85.651299,__label__1
24-08-2009,87.066101,90.796097,__label__2
25-08-2009,89.638496,97.029297,__label__1
26-08-2009,96.959999,98.879402,__label__1
27-08-2009,97.632797,96.188301,__label__1
28-08-2009,96.306999,97.049004,__label__2
31-08-2009,95.386902,96.900597,__label__1
01-09-2009,97.237,102.105003,__label__2
02-09-2009,98.938797,102.926003,__label__1
03-09-2009,103.489998,100.976997,__label__2
04-09-2009,101.135002,100.581001,__label__2
07-09-2009,100.976997,111.999001,__label__2
08-09-2009,113.374001,111.948997,__label__2
09-09-2009,110.810997,110.227997,__label__1
10-09-2009,110.802002,111.335999,__label__2
11-09-2009,110.820999,108.891998,__label__1
14-09-2009,104.568001,111.662003,__label__1
15-09-2009,111.602997,112.601997,__label__1
16-09-2009,113.779999,119.666,__label__2
17-09-2009,119.716003,119.863998,__label__2
18-09-2009,118.924004,118.707001,__label__1
22-09-2009,118.617996,121.665001,__label__1
23-09-2009,121.873001,120.300003,__label__2
24-09-2009,118.726997,119.528,__label__1
25-09-2009,118.726997,117.43,__label__1
29-09-2009,117.757004,117.182999,__label__2
30-09-2009,117.737,116.974998,__label__2
01-10-2009,117.697998,114.749001,__label__2
05-10-2009,97.949402,111.494003,__label__1
06-10-2009,112.177002,110.416,__label__2
07-10-2009,111.404999,110.474998,__label__2
08-10-2009,110.831001,116.598999,__label__2
09-10-2009,117.757004,107.972,__label__2
12-10-2009,108.515999,108.496002,__label__2
13-10-2009,108.238998,108.238998,__label__1
14-10-2009,109.624001,113.730003,__label__2
15-10-2009,116.974998,113.432999,__label__2
16-10-2009,113.136002,114.629997,__label__1
20-10-2009,112.830002,114.738998,__label__1
21-10-2009,114.146004,109.792,__label__1
22-10-2009,109.584999,107.151001,__label__1
23-10-2009,108.833,104.737,__label__2
26-10-2009,105.656998,106.735001,__label__2
27-10-2009,105.864998,108.505997,__label__1
28-10-2009,108.635002,111.217003,__label__2
29-10-2009,109.821999,109.872002,__label__1
30-10-2009,111.543999,112.246002,__label__2
03-11-2009,111.503998,109.297997,__label__1
04-11-2009,111.602997,112.830002,__label__2
05-11-2009,112.790001,113.838997,__label__1
06-11-2009,115.758003,112.779999,__label__2
09-11-2009,113.561996,114.907997,__label__2
10-11-2009,115.560997,117.459999,__label__2
11-11-2009,117.934998,123.000999,__label__2
12-11-2009,122.694,122.515999,__label__1
13-11-2009,122.486,122.674004,__label__1
16-11-2009,123.080002,125.623001,__label__2
17-11-2009,125.652,123.980003,__label__2
18-11-2009,123.672997,127.917999,__label__1
19-11-2009,128.026993,126.068001,__label__2
20-11-2009,125.533997,127.017998,__label__1
23-11-2009,127.907997,128.115997,__label__2
24-11-2009,128.037003,128.630005,__label__1
25-11-2009,127.730003,127.501999,__label__1
26-11-2009,128.225006,125.325996,__label__2
27-11-2009,126.641998,124.514,__label__2
30-11-2009,126.206001,131.223007,__label__2
01-12-2009,135.110992,139.108002,__label__2
02-12-2009,139.899002,145.044006,__label__2
03-12-2009,146.123001,139.860001,__label__2
04-12-2009,136.535995,140.404007,__label__1
07-12-2009,139.701996,139.306,__label__1
08-12-2009,137.554993,143.164001,__label__1
09-12-2009,142.472,142.373001,__label__1
10-12-2009,142.768997,141.136002,__label__2
11-12-2009,142.244003,140.869003,__label__2
14-12-2009,140.492996,140.602005,__label__1
15-12-2009,140.097,136.278,__label__1
16-12-2009,135.447006,140.404007,__label__1
17-12-2009,140.869003,140.927994,__label__2
18-12-2009,140.927994,145.231995,__label__1
21-12-2009,145.835999,143.886993,__label__2
22-12-2009,145.212006,143.610001,__label__2
23-12-2009,null,null,#VALUE!
24-12-2009,null,null,#VALUE!
29-12-2009,null,null,#VALUE!
30-12-2009,null,null,#VALUE!
31-12-2009,null,null,#VALUE!
04-01-2010,156.302994,163.535995,#VALUE!
05-01-2010,162.259995,160.686005,__label__1
06-01-2010,162.199997,160.934006,__label__2
07-01-2010,161.171005,155.432999,__label__2
08-01-2010,156.322998,156.283997,__label__2
11-01-2010,158.104004,156.352997,__label__2
12-01-2010,155.927994,155.591003,__label__1
13-01-2010,155.334,155.324005,__label__1
14-01-2010,155.531998,154.770004,__label__2
15-01-2010,154.938004,157.748001,__label__2
18-01-2010,157.046005,160.449005,__label__1
19-01-2010,160.873993,159.628006,__label__2
20-01-2010,160.281006,159.281998,__label__2
21-01-2010,158.242996,154.889008,__label__1
22-01-2010,150.862,153.959,__label__1
25-01-2010,153.988007,152.098999,__label__2
27-01-2010,148.804001,142.065994,__label__1
28-01-2010,143.460999,140.710999,__label__2
29-01-2010,139.503998,137.395996,__label__1
01-02-2010,136.080002,142.442001,__label__1
02-02-2010,144.451004,140.384003,__label__2
03-02-2010,141.481995,142.779007,__label__2
04-02-2010,142.669998,136.455994,__label__1
05-02-2010,132.578003,133.013,__label__1
06-02-2010,null,null,#VALUE!
08-02-2010,133.576996,133.220993,#VALUE!
09-02-2010,131.638,133.834,__label__1
10-02-2010,135.546005,132.518997,__label__2
11-02-2010,133.567001,136.100006,__label__2
15-02-2010,137.307007,135.179993,__label__2
16-02-2010,135.962006,139.138,__label__2
17-02-2010,140.492996,140.789993,__label__2
18-02-2010,141.384003,140.462997,__label__2
19-02-2010,139.306,138.475006,__label__1
22-02-2010,140.492996,139.514008,__label__2
23-02-2010,138.315994,138.455002,__label__1
24-02-2010,136.931,135.436996,__label__1
25-02-2010,136.139999,132.063004,__label__2
26-02-2010,131.589005,140.731003,__label__1
02-03-2010,142.472,157.916,__label__2
03-03-2010,160.281006,160.132004,__label__2
04-03-2010,160.063004,160.873993,__label__1
05-03-2010,161.863998,157.164001,__label__2
08-03-2010,158.302002,157.837006,__label__2
09-03-2010,155.334,153.563004,__label__1
10-03-2010,153.949005,154.097,__label__2
11-03-2010,154.343994,152.445007,__label__2
12-03-2010,152.959,150.565002,__label__2
15-03-2010,149.397995,152.188004,__label__1
16-03-2010,152.959,155.542007,__label__2
17-03-2010,156.283997,154.442993,__label__2
18-03-2010,154.878998,154.404007,__label__2
19-03-2010,153.453995,155.067001,__label__1
22-03-2010,153.751007,150.427002,__label__1
23-03-2010,150.386993,146.291,__label__1
25-03-2010,147.419006,143.501007,__label__2
26-03-2010,144.746994,148.358994,__label__2
29-03-2010,149.022003,146.548004,__label__2
30-03-2010,147.399002,149.585999,__label__2
31-03-2010,149.990997,149.932007,__label__2
01-04-2010,150.386993,153.878998,__label__2
05-04-2010,154.968002,154.630997,__label__2
06-04-2010,155.313995,153.186996,__label__2
07-04-2010,153.345001,157.382004,__label__2
08-04-2010,157.511002,153.959,__label__2
09-04-2010,155.334,160.212006,__label__2
12-04-2010,160.270996,154.552002,__label__2
13-04-2010,154.938004,153.296005,__label__2
15-04-2010,154.343994,153.423996,__label__2
16-04-2010,153.354996,155.283997,__label__1
19-04-2010,151.623993,153.513,__label__1
20-04-2010,153.751007,156.787994,__label__2
21-04-2010,157.154007,160.162003,__label__2
22-04-2010,159.667007,165.554001,__label__1
23-04-2010,165.820999,167.098007,__label__2
26-04-2010,167.602005,168.354004,__label__2
27-04-2010,168.057007,167.513,__label__1
28-04-2010,164.257996,162.565994,__label__1
29-04-2010,164.218994,166.722,__label__2
30-04-2010,167.800003,172.667999,__label__2
03-05-2010,172.350998,169.076004,__label__1
04-05-2010,169.987,166.651993,__label__2
05-05-2010,162.259995,165.197998,__label__1
06-05-2010,165.227997,160.964005,__label__2
07-05-2010,159.251999,150.931,__label__1
10-05-2010,156.718994,160.992996,__label__2
11-05-2010,161.587006,158.281998,__label__2
12-05-2010,157.332001,158.826004,__label__1
13-05-2010,160.270996,164.406998,__label__2
14-05-2010,164.634003,161.518005,__label__2
17-05-2010,159.686996,156.164993,__label__1
18-05-2010,157.313004,152.830994,__label__2
19-05-2010,151.376007,141.462997,__label__1
20-05-2010,142.076004,140.869003,__label__2
21-05-2010,136.535995,140.462997,__label__1
24-05-2010,142.472,139.889999,__label__2
25-05-2010,138.315994,133.261002,__label__1
26-05-2010,133.567001,140.393997,__label__2
27-05-2010,139.919006,146.776001,__label__1
28-05-2010,150.386993,148.309006,__label__2
31-05-2010,149.179993,149.397995,__label__2
01-06-2010,148.031998,143.451004,__label__1
02-06-2010,145.440002,147.645996,__label__2
03-06-2010,149.397995,151.822006,__label__2
04-06-2010,151.910995,152.682007,__label__2
07-06-2010,149.595001,145.856003,__label__1
08-06-2010,145.835999,145.598007,__label__1
09-06-2010,145.440002,144.065002,__label__1
10-06-2010,146.162003,150.209,__label__2
11-06-2010,152.266998,151.356995,__label__2
14-06-2010,151.970001,150.436005,__label__2
15-06-2010,150.585007,150.328003,__label__2
16-06-2010,151.376007,154.414001,__label__2
17-06-2010,155.136002,158.737,__label__2
18-06-2010,159.291,158.658005,__label__2
21-06-2010,160.082993,159.746994,__label__2
22-06-2010,160.182007,157.837006,__label__2
23-06-2010,156.343002,156.531006,__label__1
24-06-2010,156.778,155.373001,__label__2
25-06-2010,155.373001,152.147995,__label__1
28-06-2010,152.365997,156.175003,__label__2
29-06-2010,156.125,152.554001,__label__1
30-06-2010,150.436005,154.048004,__label__1
01-07-2010,153.908997,150.931,__label__1
02-07-2010,152.365997,151.653,__label__2
05-07-2010,151.365997,151.020004,__label__1
06-07-2010,151.365997,151.949997,__label__2
07-07-2010,151.673004,148.595993,__label__1
08-07-2010,150.386993,149.625,__label__2
09-07-2010,150.585007,152.503998,__label__2
12-07-2010,153.751007,156.352997,__label__2
13-07-2010,156.520996,158.677994,__label__2
14-07-2010,159.686996,158.302002,__label__2
15-07-2010,158.302002,160.182007,__label__1
16-07-2010,160.281006,164.712997,__label__2
19-07-2010,163.645004,163.307999,__label__1
20-07-2010,164.039993,160.884003,__label__2
21-07-2010,161.863998,162.328995,__label__2
22-07-2010,162.061996,165.623993,__label__1
23-07-2010,166.632996,165.901001,__label__2
26-07-2010,166.414993,162.496994,__label__2
27-07-2010,162.457001,167.117004,__label__1
28-07-2010,166.613007,169.145996,__label__1
29-07-2010,169.403,171.5,__label__2
30-07-2010,168.987,167.473999,__label__1
02-08-2010,168.977997,167.671997,__label__2
03-08-2010,169.166,166.572998,__label__2
04-08-2010,166.811005,167.098007,__label__2
05-08-2010,167.404007,170.373001,__label__2
06-08-2010,170.175003,176.843002,__label__1
09-08-2010,177.832993,181.929001,__label__2
10-08-2010,183.037003,189.427994,__label__2
11-08-2010,190.408005,199.203003,__label__2
12-08-2010,199.263,202.764999,__label__2
13-08-2010,203.220001,200.529007,__label__2
16-08-2010,201.212006,198.145004,__label__2
17-08-2010,198.837006,199.192993,__label__2
18-08-2010,200.647995,207.434998,__label__2
19-08-2010,205.792999,205.882004,__label__1
20-08-2010,203.557007,200.914993,__label__1
23-08-2010,201.804993,200.914993,__label__2
24-08-2010,201.024002,200.203003,__label__2
25-08-2010,199.362,196.354004,__label__1
26-08-2010,195.899002,197.363007,__label__1
27-08-2010,197.283997,196.057007,__label__1
30-08-2010,198.669006,195.869003,__label__2
31-08-2010,194.908997,199.925995,__label__1
01-09-2010,200.845993,200.005005,__label__2
02-09-2010,202.033005,201.231995,__label__2
03-09-2010,201.854996,200.598007,__label__2
06-09-2010,201.755997,204.802994,__label__2
07-09-2010,204.408005,205.623993,__label__1
08-09-2010,204.802994,204.388,__label__1
09-09-2010,204.604996,200.815994,__label__2
13-09-2010,202.072998,203.220001,__label__2
14-09-2010,204.802994,208.800003,__label__2
15-09-2010,210.740005,202.744995,__label__2
16-09-2010,202.923004,203.576004,__label__2
17-09-2010,205.595001,204.901993,__label__2
20-09-2010,205.783005,209.246002,__label__2
21-09-2010,209.354004,213.826996,__label__2
22-09-2010,217.447998,211.906998,__label__2
23-09-2010,212.520996,212.580002,__label__2
24-09-2010,211.134995,212.302994,__label__1
27-09-2010,215.785004,214.440002,__label__2
28-09-2010,213.5,213.807007,__label__1
29-09-2010,213.876007,218.942001,__label__2
30-09-2010,219.634003,217.289001,__label__2
01-10-2010,218.654999,220.464996,__label__2
04-10-2010,222.789993,225.391998,__label__2
05-10-2010,226.559998,224.462006,__label__2
06-10-2010,226.362,225.322998,__label__2
07-10-2010,225.580002,223.343994,__label__2
08-10-2010,224.472,218.248993,__label__2
11-10-2010,221.227005,227.876007,__label__2
12-10-2010,227.727005,228.865005,__label__1
13-10-2010,228.865005,232.772995,__label__1
14-10-2010,233.100006,234.139008,__label__2
15-10-2010,234.287003,228.755997,__label__2
18-10-2010,226.570007,231.309006,__label__1
19-10-2010,233.496002,232.337997,__label__2
20-10-2010,231.496994,229.072998,__label__1
21-10-2010,230.526993,230.942993,__label__2
22-10-2010,232.190002,227.332001,__label__2
25-10-2010,228.608002,234.613998,__label__2
26-10-2010,234.643005,236.414001,__label__2
27-10-2010,235.473999,236.671005,__label__1
28-10-2010,237.453003,235.988998,__label__2
29-10-2010,235.988998,229.339996,__label__1
01-11-2010,233.416,231.634995,__label__2
02-11-2010,232.546005,228.399994,__label__2
03-11-2010,229.923996,234.593994,__label__2
04-11-2010,236.444,244.190994,__label__2
08-11-2010,247.347,251.156006,__label__2
09-11-2010,253.470993,251.285004,__label__2
10-11-2010,266.342987,257.735992,__label__2
11-11-2010,261.001007,252.481995,__label__2
12-11-2010,250.315002,246.604996,__label__1
15-11-2010,246.753006,247.781998,__label__2
16-11-2010,250.315002,238.550995,__label__2
18-11-2010,241.014999,243.537994,__label__2
19-11-2010,245.367996,235.276001,__label__2
22-11-2010,238.639999,242.934006,__label__2
23-11-2010,241.014999,240.123993,__label__1
24-11-2010,240.639008,241.182999,__label__2
25-11-2010,243.488007,238.600998,__label__2
26-11-2010,239.828003,230.813995,__label__2
29-11-2010,230.705002,234.682999,__label__1
30-11-2010,232.516006,244.369003,__label__1
01-12-2010,243.389008,254.619003,__label__1
02-12-2010,257.002991,261.227997,__label__2
03-12-2010,260.407013,260.149994,__label__1
06-12-2010,262.187988,268.687988,__label__2
07-12-2010,267.154999,264.246002,__label__1
08-12-2010,263.572998,264.384003,__label__1
09-12-2010,264.571991,252.065994,__label__2
10-12-2010,250.710999,246.871994,__label__1
13-12-2010,248.533997,252.729004,__label__2
14-12-2010,254.667999,258.417999,__label__2
15-12-2010,257.795013,261.772003,__label__1
16-12-2010,261.001007,266.540985,__label__1
20-12-2010,263.572998,267.333008,__label__1
21-12-2010,267.333008,267.13501,__label__1
22-12-2010,268.34201,270.132996,__label__2
23-12-2010,269.311005,267.678986,__label__1
24-12-2010,265.552002,258.458008,__label__1
27-12-2010,258.032013,257.458008,__label__1
28-12-2010,258.32901,251.087006,__label__2
29-12-2010,251.304993,252.065994,__label__2
30-12-2010,252.095993,257.270996,__label__2
31-12-2010,258.428009,258.893005,__label__2
03-01-2011,262.721985,258.912994,__label__2
04-01-2011,259.990997,256.924011,__label__2
05-01-2011,257.240997,253.837006,__label__2
06-01-2011,255.104004,249.524002,__label__2
07-01-2011,249.326004,235.514008,__label__1
10-01-2011,235.671997,232.843002,__label__2
11-01-2011,234.266998,229.151993,__label__2
12-01-2011,233.496002,241.014999,__label__2
13-01-2011,241.608994,244.714996,__label__2
14-01-2011,242.399994,233.970001,__label__1
17-01-2011,234.970001,233.268005,__label__2
18-01-2011,234.485001,237.363998,__label__2
19-01-2011,238.996994,236.018005,__label__2
20-01-2011,234.464996,236.404007,__label__1
21-01-2011,235.473999,234.960007,__label__1
24-01-2011,234.960007,235.138,__label__1
25-01-2011,237.216003,230.725006,__label__2
27-01-2011,233.880997,236.632004,__label__2
28-01-2011,235.078995,227.619003,__label__1
31-01-2011,220.632996,226.975006,__label__1
01-02-2011,227.845993,211.541,__label__2
02-02-2011,215.151993,220.485001,__label__2
03-02-2011,217.626007,228.904999,__label__1
04-02-2011,227.608994,227.727005,__label__1
07-02-2011,225.798004,226.837006,__label__1
08-02-2011,227.559006,220.089005,__label__2
09-02-2011,217.664993,212.440994,__label__1
10-02-2011,212.916,218.160004,__label__2
11-02-2011,219.326996,226.115005,__label__2
14-02-2011,236.167007,239.283005,__label__2
15-02-2011,240.203995,244.843994,__label__2
16-02-2011,244.181,245.061005,__label__1
17-02-2011,243.774994,247.070007,__label__1
18-02-2011,247.149002,238.550995,__label__2
21-02-2011,238.442001,229.884003,__label__1
22-02-2011,227.559006,224.957001,__label__1
23-02-2011,224.591003,226.352005,__label__1
24-02-2011,225.382996,208.641998,__label__1
25-02-2011,214.104004,219.783005,__label__2
28-02-2011,220.632996,214.251999,__label__2
01-03-2011,217.466995,225.947006,__label__2
03-03-2011,225.145004,232.802994,__label__1
04-03-2011,236.205994,232.654999,__label__2
07-03-2011,228.548996,223.195999,__label__1
08-03-2011,222.809998,229.962997,__label__1
09-03-2011,231.774002,230.190994,__label__2
10-03-2011,230.744995,230.526993,__label__2
11-03-2011,228.746002,230.052002,__label__1
14-03-2011,228.548996,232.664001,__label__1
15-03-2011,225.639999,225.996002,__label__1
16-03-2011,227.955002,230.824005,__label__2
17-03-2011,227.162994,225.570999,__label__1
18-03-2011,228.153,221.117996,__label__2
21-03-2011,223.423996,221.860001,__label__2
22-03-2011,223.621002,224.809006,__label__2
23-03-2011,223.908005,224.966995,__label__1
24-03-2011,226.787003,229.003998,__label__2
25-03-2011,231.695007,234.257004,__label__2
28-03-2011,235.869995,242.201996,__label__2
29-03-2011,243.666,245.259003,__label__2
30-03-2011,245.664993,247.149002,__label__2
31-03-2011,248.317001,247.020004,__label__2
01-04-2011,245.565994,245.723999,__label__1
04-04-2011,245.367996,248.177994,__label__1
05-04-2011,249.029007,253.352997,__label__2
06-04-2011,254.738007,256.984009,__label__2
07-04-2011,255.212997,255.440002,__label__1
08-04-2011,254.074997,248,__label__1
11-04-2011,244.972,241.322006,__label__1
13-04-2011,239.391998,247.119003,__label__1
15-04-2011,247.149002,244.546997,__label__2
18-04-2011,244.863998,238.610992,__label__2
19-04-2011,237.235001,237.710007,__label__1
20-04-2011,240.362,247.692993,__label__2
21-04-2011,248.296997,246.110001,__label__2
25-04-2011,244.606003,245.873001,__label__1
26-04-2011,245.565994,249.582993,__label__1
27-04-2011,249.128006,247.248001,__label__1
28-04-2011,248.138,243.845001,__label__2
29-04-2011,243.192001,244.744995,__label__1
02-05-2011,245.664993,242.468994,__label__2
03-05-2011,241.815994,230.151001,__label__1
04-05-2011,230.132004,229.399002,__label__1
05-05-2011,229.537994,225.016006,__label__2
06-05-2011,227.520004,237.442993,__label__2
09-05-2011,237.255005,232.871994,__label__1
10-05-2011,232.703995,234.731995,__label__1
11-05-2011,234.682999,239.757996,__label__1
12-05-2011,237.037994,234.880997,__label__1
13-05-2011,236.186996,239.639999,__label__2
16-05-2011,237.453003,240.570007,__label__1
17-05-2011,239.630005,235.276001,__label__1
18-05-2011,235.128006,227.391006,__label__1
19-05-2011,228.369995,227.727005,__label__2
20-05-2011,227.796997,231.25,__label__2
23-05-2011,228.350998,223.492996,__label__1
24-05-2011,223.423996,221.988998,__label__1
25-05-2011,221.722,224.354004,__label__1
26-05-2011,225.817993,230.013,__label__2
27-05-2011,232.505997,215.459,__label__2
30-05-2011,216.666,213.182999,__label__2
31-05-2011,213.934998,216.735001,__label__2
01-06-2011,216.873993,213.688004,__label__2
02-06-2011,211.729004,207.414993,__label__1
03-06-2011,207.376007,202.587006,__label__1
06-06-2011,200.153,202.567001,__label__1
07-06-2011,201.240997,203.259995,__label__1
08-06-2011,202.408997,203.526993,__label__1
09-06-2011,203.615997,202.063004,__label__2
10-06-2011,202.507996,201.755997,__label__2
13-06-2011,201.044006,199.916,__label__1
14-06-2011,199.559998,194.712006,__label__1
15-06-2011,194.712006,196.720001,__label__1
16-06-2011,195.404007,194.641998,__label__1
17-06-2011,196.285004,194.108002,__label__2
20-06-2011,194.216995,184.223999,__label__2
21-06-2011,185.608994,185.253006,__label__2
22-06-2011,186.994003,185.194,__label__2
23-06-2011,185.016006,186.994003,__label__1
24-06-2011,187.636993,191.238998,__label__2
27-06-2011,189.369003,193.475006,__label__1
28-06-2011,194.712006,194.850006,__label__2
29-06-2011,196.076996,197.313995,__label__2
30-06-2011,197.481995,196.729996,__label__2
01-07-2011,199.856003,196.828995,__label__2
04-07-2011,199.658005,200.182999,__label__2
05-07-2011,201.835007,201.033997,__label__2
06-07-2011,201.656998,204.901993,__label__2
07-07-2011,204.427002,208.850006,__label__1
08-07-2011,209.156998,208.563004,__label__2
11-07-2011,208.563004,208.335007,__label__1
12-07-2011,205.001007,202.804993,__label__1
13-07-2011,203.417999,206.921005,__label__2
14-07-2011,205.792999,211.352997,__label__1
15-07-2011,210.046997,204.417007,__label__1
18-07-2011,204.802994,200.806,__label__2
19-07-2011,198.074997,194.701996,__label__1
20-07-2011,195.899002,191.714005,__label__2
21-07-2011,192.514999,193.326004,__label__2
22-07-2011,195.304993,197.274002,__label__2
25-07-2011,196.690002,199.143997,__label__1
26-07-2011,199.440994,192.544998,__label__2
27-07-2011,192.931,189.507004,__label__2
28-07-2011,188.360001,188.121994,__label__1
29-07-2011,187.766006,187.608002,__label__1
01-08-2011,188.973007,190.259003,__label__2
