Date,Open,High,Low,Close,Volume
08/10/09,753.333008,761.778015,724.53302,733.244019,1035878
09/10/09,737.643982,737.643982,722.221985,725.643982,869051
12/10/09,728.888977,738.578003,725.778015,736.377991,531277
14/10/09,740,755.067017,737.778015,750.822021,568710
15/10/09,757.578003,759.55603,740.53302,751.778015,725830
16/10/09,725.489014,759.067017,725.489014,753.177979,917575
20/10/09,744.489014,755.421997,740,744.088989,1154545
21/10/09,743.55603,753.489014,741.088989,743.578003,973753
22/10/09,740.400024,744.888977,708.888977,714.888977,1906492
23/10/09,720,724,693.778015,698.377991,1888441
26/10/09,693.333008,717.111023,690.666992,701.955994,1010293
27/10/09,693.778015,712.888977,686.666992,691.911011,942473
28/10/09,697.643982,713.333008,687.310974,705.55603,743607
29/10/09,700,705.778015,692.710999,698.955994,775112
30/10/09,710.221985,718.978027,684.888977,696.510986,636518
03/11/09,696.310974,711.111023,673.333008,678.044006,797551
04/11/09,688.666992,691.111023,676.111023,687.46698,792580
05/11/09,685.778015,688.755981,660.044006,685.44397,1520017
06/11/09,699.955994,706.221985,689.778015,700.310974,10155949
09/11/09,704.44397,713.200012,694.267029,710.911011,692179
10/11/09,720,720,700.888977,708.333008,549068
11/11/09,704.400024,728.44397,703.111023,727.111023,1008385
12/11/09,727.111023,736.333008,723.55603,729.221985,942480
13/11/09,732.400024,740.44397,725.111023,730.46698,663145
16/11/09,735.55603,741.778015,732,733.622009,375226
17/11/09,736.400024,738.221985,727.578003,736.088989,490403
18/11/09,736.088989,740,720.978027,723.421997,618160
19/11/09,723.55603,726.666992,713.333008,717.489014,700168
20/11/09,715.55603,729.021973,712.888977,725.778015,955094
23/11/09,724.44397,732.44397,724.44397,726.799988,358164
24/11/09,728.400024,735.067017,720.44397,732.599976,605810
25/11/09,734.221985,737.778015,727.333008,733.53302,527085
26/11/09,733.333008,735.510986,718.666992,724.732971,564424
27/11/09,710.221985,711.111023,680,705.111023,1438558
30/11/09,713.333008,732.310974,711.55603,717.400024,687960
01/12/09,719.111023,726.666992,716.578003,723.778015,495486
02/12/09,726.221985,728.289001,716.46698,720.955994,380534
03/12/09,725.333008,726.221985,717.911011,720.267029,497574
04/12/09,717.778015,728.221985,715.244019,719.244019,402426
07/12/09,720.666992,730.666992,715.55603,727.843994,519698
08/12/09,731.289001,737.510986,726.666992,736.177979,505105
09/12/09,731.111023,743.55603,730.221985,735.221985,471636
10/12/09,737.755981,751.111023,732,749.578003,702992
11/12/09,753.333008,755.55603,740.44397,749.356018,808722
14/12/09,748.400024,760.888977,743.53302,755.755981,789230
15/12/09,753.333008,764,743.55603,747.021973,789250
16/12/09,744.489014,749.778015,736.44397,746.267029,484544
17/12/09,746.53302,746.53302,733.333008,736.377991,553583
18/12/09,735.489014,737.778015,729.888977,732.732971,329047
21/12/09,733.333008,734.111023,713.333008,715.267029,805712
22/12/09,717.778015,722.088989,715.622009,718.822021,329785
23/12/09,721.333008,744.44397,716.888977,743.044006,760212
24/12/09,744.53302,745.643982,741.200012,741.200012,9860
29/12/09,749.333008,755.46698,744.044006,748.46698,549956
30/12/09,748.46698,751.111023,738.732971,739.978027,230929
31/12/09,744.888977,752,742.221985,746.400024,1044238
04/01/10,754.666992,758.978027,748.489014,751.689026,253858
05/01/10,756.44397,759.55603,749.333008,752.55603,414306
06/01/10,755.55603,757.778015,743.510986,744.755981,512089
07/01/10,743.978027,749.778015,737.778015,740.911011,561179
08/01/10,745.622009,753.267029,743.643982,745.200012,435157
11/01/10,746.666992,755.55603,744.44397,745.599976,385614
12/01/10,751.111023,754.221985,739.867004,745.578003,382104
13/01/10,734.221985,749.755981,734.221985,743.822021,658168
14/01/10,746.666992,747.46698,733.843994,741.067017,1043291
15/01/10,741.333008,743.46698,731.177979,733.867004,791456
18/01/10,733.867004,743.111023,729.778015,735.489014,269255
19/01/10,740.44397,740.888977,727.111023,730.578003,410265
20/01/10,731.111023,734.021973,724.888977,727.310974,626083
21/01/10,730.978027,730.978027,674.666992,677.489014,3499436
22/01/10,668.888977,673.55603,639.46698,654.377991,3145100
25/01/10,654.666992,666.421997,647.111023,662.510986,896168
27/01/10,655.111023,662.111023,640,648.888977,1308814
28/01/10,655.44397,655.55603,626.666992,636.088989,1748968
29/01/10,628.888977,644.221985,622.732971,633.356018,1674558
01/02/10,633.333008,639.55603,625.911011,629.778015,1442653
02/02/10,634.643982,638.666992,617.822021,620.799988,1393808
03/02/10,620.221985,647.111023,617.778015,644.377991,1345039
04/02/10,640,646.799988,633.44397,642.244019,943983
05/02/10,635.55603,639.221985,609.333008,632.510986,932875
08/02/10,639.55603,649.111023,628.822021,642.088989,790004
09/02/10,641.778015,651.111023,637.333008,649.888977,893032
10/02/10,654.622009,655.55603,636,638.244019,587218
11/02/10,642.666992,648.843994,640.888977,643.489014,306745
15/02/10,650.400024,650.400024,633.44397,636.666992,360040
16/02/10,636.666992,649.778015,633.377991,642.978027,578045
17/02/10,647.111023,658.843994,647.111023,655.377991,518386
18/02/10,657.778015,657.778015,649.799988,656.088989,388192
19/02/10,651.111023,663.55603,642.622009,655.689026,614797
22/02/10,662.177979,666,656.888977,660.978027,337077
23/02/10,657.778015,663.310974,651.55603,661.289001,473060
24/02/10,657.778015,673.333008,653.333008,666.55603,705575
25/02/10,668.888977,685.778015,654.377991,683.044006,966123
26/02/10,684.44397,702.867004,682.244019,696.377991,1091450
02/03/10,704.44397,708.888977,698.978027,703.177979,405454
03/03/10,706.666992,707.55603,695.755981,700.421997,307246
04/03/10,702.221985,708.755981,694.44397,704.643982,312134
05/03/10,710.666992,717.200012,702.221985,704.310974,411590
08/03/10,710.666992,717.333008,707.55603,712.356018,461824
09/03/10,715.46698,716.244019,704,705.799988,362714
