Time,Dates,Sources,Headlines
12.00 pm , 10 Aug 2011 ,   Source: CNBC-TV18,Bull's Eye: 12 intra-day picks from leading experts
1.24 pm , 05 Aug 2011 ,   Source: Moneycontrol.com,Sell Kotak Mahindra; target of Rs 420: Aditya Birla Money
7.32 pm , 26 Jul 2011 ,   Source: Reuters,Banks to pass on rate hikes; see pressure on assets
2.36 pm , 26 Jul 2011 ,   Source: CNBC-TV18,Warburg Pincus may exit Kotak Mahindra by year-end: Sources
7.18 pm , 25 Jul 2011 ,   Source: Moneycontrol.com,"Kotak Mahindra Jun '11 profit at Rs 1,329.78 crore"
6.13 pm , 25 Jul 2011 ,   Source: CNBC-TV18,Gupta`s view on banking space
12.45 pm , 25 Jul 2011 ,   Source: Moneycontrol.com,Value picks post June quarter results: Prabhudas Lilladher
3.18 pm , 23 Jul 2011 ,   Source: Moneycontrol.com,Hold Kotak Mahindra Bank; target of Rs 530: KRChoksey 
6.35 pm , 22 Jul 2011 ,   Source: Moneycontrol.com,Kotak Mahindra bank appoints joint managing directors
5.18 pm , 22 Jul 2011 ,   Source: CNBC-TV18,Tulsian positive on Axis Bank
9.59 pm , 21 Jul 2011 ,   Source: CNBC-TV18,Bank margins likely to remain under pressure in Q2
7.12 pm , 21 Jul 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q1 cons net up 27% at Rs 416 cr YoY
5.49 pm , 21 Jul 2011 ,   Source: CNBC-TV18,Avoid private sector banking stocks: Hemen Kapadia
4.36 pm , 21 Jul 2011 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bank: Radhika Gupta
1.19 pm , 21 Jul 2011 ,   Source: CNBC-Awaaz,Invest in Kotak Mahindra Bank:Taparia
5.04 pm , 20 Jul 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q1 cons PAT seen up 29% to Rs 424 cr
2.00 pm , 20 Jul 2011 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 535-540: Monal Desai
1.29 pm , 19 Jul 2011 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank: DD Sharma
11.19 am , 19 Jul 2011 ,   Source: Moneycontrol.com,Bull's Eye: 12 trading bets to boost your portfolio 
3.33 pm , 13 Jul 2011 ,   Source: CNBC-Awaaz,"Anand Rathi positive on Lupin, Alstom Projects, Kotak Mah"
5.20 pm , 12 Jul 2011 ,   Source: PTI,Kotak Mahindra hikes base rate by 25 bps to 9.50%
3.05 pm , 12 Jul 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Jun qtr PAT seen up at Rs 231cr: KRChoksey
3.44 pm , 11 Jul 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Jun qtr PAT seen up at Rs 259cr: PLilladher
5.53 pm , 27 Jun 2011 ,   Source: CNBC-TV18,"Axis Bank, ICICI Bank safe bet: Mohindar"
10.27 am , 27 Jun 2011 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank on dips: Anu Jain
4.50 pm , 20 Jun 2011 ,   Source: Reuters,Kotak Mahindra plans maiden overseas branch in Singapore
2.43 pm , 31 May 2011 ,   Source: Moneycontrol.com,BoI hikes retail deposit rates by 25-75 bps for 2-8 years
1.27 pm , 25 May 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Bank hikes deposit rates by 50-75 bps
5.45 pm , 17 May 2011 ,   Source: CNBC-TV18,Book profits in Bank of Baroda: Manghnani
8.09 am , 10 May 2011 ,   Source: PTI,YES Bank hikes interest rates on term deposits
11.55 am , 09 May 2011 ,   Source: Moneycontrol.com,Accumulate Kotak Mahindra; target of Rs 485: PLilladher
6.05 pm , 05 May 2011 ,   Source: CNBC-TV18,Dalal`s view on banking space
6.02 pm , 05 May 2011 ,   Source: CNBC-TV18,No plans to raise capital or list insurance arm: Uday Kotak
2.15 pm , 05 May 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Bank declares dividend of Re 0.50 per share
2.14 pm , 05 May 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q4 net jumps 17% at Rs 491 cr
12.46 pm , 02 May 2011 ,   Source: CNBC-TV18,Bankers expect 25-bps hike tomorrow. Will RBI comply?
5.48 pm , 01 Apr 2011 ,   Source: CNBC-TV18,"HDFC Bank, Kotak Mahindra continues to be strong: Diwan"
7.30 pm , 24 Mar 2011 ,   Source: PTI,Kotak Mahindra Bank launches interbank mobile payment service
3.29 pm , 24 Mar 2011 ,   Source: CNBC-TV18,ICICI Bank can touch Rs 1100: Bothra
4.22 pm , 22 Mar 2011 ,   Source: Reuters,Kotak property arm to raise up to $500 mn for India buys
8.44 am , 18 Mar 2011 ,   Source: CNBC-TV18,"After policy move, can home loan borrowers breathe easy?"
12.01 pm , 11 Mar 2011 ,   Source: CNBC-TV18,Kotak Mahindra can dip to Rs 405: Edelweiss Securities
3.59 pm , 07 Mar 2011 ,   Source: Reuters,Kotak Realty Fund sells property to Tata Realty
8.28 am , 23 Feb 2011 ,   Source: PTI,Kotak Mahindra sees 30% rise in credit cards sales in 2 yrs
3.00 pm , 21 Feb 2011 ,   Source: Moneycontrol.com,Sell Kotak Mahindra; tgt of Rs 370-365: Aditya Birla Money
12.35 pm , 19 Feb 2011 ,   Source: Moneycontrol.com,Buy Kotak Mahindra Bank; target of Rs 520: KRChoksey
3.00 pm , 25 Jan 2011 ,   Source: CNBC-TV18,Short Kotak Mahindra Bank: Sharma
4.14 pm , 22 Jan 2011 ,   Source: Moneycontrol.com,"Kotak Mahindra Dec '10 profit at Rs 1,135.40 crore"
1.55 pm , 22 Jan 2011 ,   Source: Moneycontrol.com,Buy Kotak Mahindra Bank; target of Rs 531: P Lilladher
6.26 pm , 20 Jan 2011 ,   Source: CNBC-TV18,Gupta bullish on Kotak Mahindra Bank
2.00 pm , 20 Jan 2011 ,   Source: CNBC-TV18,Exit Kotak Mahindra Bank on rally: Mavani
1.34 pm , 20 Jan 2011 ,   Source: Moneycontrol.com,Kotak Mah Bk Q3 cons net profit up at Rs 384 cr
10.24 am , 20 Jan 2011 ,   Source: Moneycontrol.com,Kotak Mah Bank Q3 cons net profit seen up 17% at Rs 390 cr
11.29 am , 17 Jan 2011 ,   Source: CNBC-TV18,Exit Kotak Mahindra Bank on bounce: Thacker
12.25 pm , 11 Jan 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Dec qtr PAT seen up at Rs 209cr: KRChoksey
1.58 pm , 10 Jan 2011 ,   Source: CNBC-TV18,Sell Kotak Mah Bk on pullback: Thacker
2.55 pm , 08 Jan 2011 ,   Source: Moneycontrol.com,Kotak Bk Dec qtr cons PAT seen up at Rs 377.3cr:PLilladher
1.55 pm , 07 Jan 2011 ,   Source: VCCircle,Kotak Launches India Long/Short Hedge Fund
10.55 am , 07 Jan 2011 ,   Source: Reuters,Kotak launches long/short hedge fund: Source
2.51 pm , 06 Jan 2011 ,   Source: CNBC-TV18,Banking sector: Q3 results preview and expert picks 
6.25 pm , 04 Jan 2011 ,   Source: Moneycontrol.com,Kotak Mahindra Bank revises base rate
1.30 pm , 04 Jan 2011 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bank: Kapadia
3.41 pm , 24 Dec 2010 ,   Source: CNBC-TV18,Kotak Mah Bank may slip to Rs 390-400: Baliga
10.55 am , 18 Dec 2010 ,   Source: Reuters,"JSW, Jindal Power join race for Ispat Inds stake: Report"
10.49 am , 01 Dec 2010 ,   Source: Moneycontrol.com,Buy Kotak Mahindra; tgt of Rs 540/550: Aditya Birla Money
8.29 am , 24 Nov 2010 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 520: Thunuguntla
8.00 am , 24 Nov 2010 ,   Source: CNBC-TV18,Bull's Eye: Stocks to buy today
2.02 pm , 22 Nov 2010 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 525-540: Tulsian
1.33 pm , 22 Nov 2010 ,   Source: CNBC-TV18,Kotak Mahindra can move upto Rs 500-510: Bhambwani
12.40 pm , 12 Nov 2010 ,   Source: Moneycontrol.com,"Pharma, auto remain in a bullish uptrend: M Pradhan"
6.39 pm , 03 Nov 2010 ,   Source: CNBC-TV18,Harihar bullish on public sector banks
6.51 pm , 22 Oct 2010 ,   Source: Moneycontrol.com,Accumulate Kotak Mahindra Bank: Prabhudas Lilladher
5.25 pm , 22 Oct 2010 ,   Source: CNBC-TV18,"Andhra Bank, Allahabad Bank, Canara Bank look good: Paul"
3.28 pm , 20 Oct 2010 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q2 NII up 24% at Rs 843 cr
1.47 pm , 20 Oct 2010 ,   Source: Moneycontrol.com,Kotak Mah Bank Q2 net profit up at Rs 364 cr
7.15 pm , 19 Oct 2010 ,   Source: Moneycontrol.com,Kotak Mah Bank Q2 cons PAT seen up 25% at Rs 374 cr
6.35 pm , 12 Oct 2010 ,   Source: CNBC-TV18,Kotak Mahindra Bank has support at Rs 494-495: Jain
9.43 pm , 30 Sep 2010 ,   Source: Moneycontrol.com,Banks can sell loans to one another: SC 
2.24 pm , 29 Sep 2010 ,   Source: CNBC-TV18,Axis Bank can add 15-20%: Rajesh Jain
11.58 am , 29 Sep 2010 ,   Source: Moneycontrol.com,Buy Kotak Mahindra Bank; target of Rs 515: IIFL
10.01 am , 20 Sep 2010 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank: Anu Jain
10.11 am , 15 Sep 2010 ,   Source: CNBC-TV18,Kotak Mah Bank pares credit growth estimates
8.48 am , 15 Sep 2010 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank: Gujral
1.37 pm , 14 Sep 2010 ,   Source: CNBC-TV18,Kotak Mah Bk may touch Rs 580-590: Gujral
2.25 pm , 13 Sep 2010 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bank: Thacker
8.57 am , 13 Sep 2010 ,   Source: CNBC-TV18,Sukhani upbeat on Kotak Mahindra Bank
7.04 pm , 27 Aug 2010 ,   Source: CNBC-TV18,"Buy Kotak Mah Bank, HDFC Bank on correction: Gupta"
9.48 am , 16 Aug 2010 ,   Source: CNBC-TV18,Keep Rs 815 stoploss in Kotak Mahindra: Anu Jain
9.28 am , 06 Aug 2010 ,   Source: CNBC-TV18,Sell Kotak Mahindra Bank: Sukhani
10.33 am , 05 Aug 2010 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 875: Thukral
8.56 am , 05 Aug 2010 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 850-860: Thacker
2.50 pm , 04 Aug 2010 ,   Source: CNBC-TV18,Kotak Mah Bk short term tgt Rs 840-850: Thacker
1.14 pm , 04 Aug 2010 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank; target of Rs 835: IIFL
3.38 pm , 03 Aug 2010 ,   Source: CNBC-TV18,Kotak Mah Bk may touch Rs 900: Kapadia
6.44 pm , 22 Jul 2010 ,   Source: Moneycontrol.com,Accumulate Kotak Mahindra Bank; tgt Rs 863: P Lilladher
4.30 pm , 21 Jul 2010 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bk in short-term: Bhambwani
1.43 pm , 21 Jul 2010 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bank: Gupta
1.30 pm , 21 Jul 2010 ,   Source: CNBC-TV18,"Kotak Mahindra Bank, HDFC Bank good picks: Gupta"
11.43 am , 21 Jul 2010 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q1 net profit up 27.4% at Rs 327 cr
3.29 pm , 20 Jul 2010 ,   Source: Moneycontrol.com,Kotak Mahindra Bk Q1 NII seen up Rs 540 cr
1.33 pm , 20 Jul 2010 ,   Source: CNBC-TV18,Kotak Mah Bank Q1 net profit seen up 45.59% at Rs 374.57 cr
12.19 pm , 19 Jul 2010 ,   Source: CNBC-TV18,Go long in Kotak Mahindra Bank: K Anant Rao
9.07 am , 19 Jul 2010 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 820-825: Jain
12.09 pm , 11 Jul 2010 ,   Source: Moneycontrol.com,Kotak Mah Bk June qtr PAT seen at Rs 386.5cr: P Lilladher
5.57 pm , 07 Jul 2010 ,   Source: CNBC-TV18,Banking stocks likely to underperform: Sukhani
3.21 pm , 02 Jul 2010 ,   Source: Reuters,"Hindustan Copper hires UBS, 4 others for share sale"
6.41 pm , 01 Jul 2010 ,   Source: Reuters,ING India insurance JV to invest for expansion
1.51 pm , 30 Jun 2010 ,   Source: CNBC-TV18,See 17-18% upside in Kotak Mahindra: Gorakshakar
1.26 pm , 30 Jun 2010 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 845-850: Thacker
9.52 am , 30 Jun 2010 ,   Source: CNBC-TV18,What led Uday Kotak to Sumitomo Mitsui Banking Corp
12.19 pm , 25 Jun 2010 ,   Source: CNBC-TV18,Kotak Mah Bk has support at Rs 740-750: Gujral
1.41 pm , 22 Jun 2010 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bank:  Gorakshakar
1.30 pm , 22 Jun 2010 ,   Source: CNBC-TV18,Kotak Mahindra Bank can test Rs 840: Kapadia
5.55 pm , 13 May 2010 ,   Source: CNBC-TV18,Kotak Mah Bank can touch Rs 855 in short-term
3.48 pm , 13 May 2010 ,   Source: CNBC-TV18,Buy Kotak Mah Bk on dips: Phani Sekhar
3.46 pm , 13 May 2010 ,   Source: CNBC-TV18,Kotak Mah Bank good bank to own: Sukhani
12.01 pm , 13 May 2010 ,   Source: CNBC-TV18,Axis Bank can go upto Rs 1400: Gujral
11.14 am , 13 May 2010 ,   Source: Reuters,Kotak eyes Citi`s India consumer loan ops: Report
5.23 pm , 12 May 2010 ,   Source: CNBC-TV18,Kotak Mahindra Bank can touch Rs 815: Gujral
5.19 pm , 11 May 2010 ,   Source: CNBC-TV18,Kotak Mahindra Bank expects NIM to be over 5%
2.26 pm , 11 May 2010 ,   Source: CNBC-TV18,Kotak Mah Bank Q4 net profit up 97.43% at Rs 202.50 cr
11.23 am , 11 May 2010 ,   Source: Moneycontrol.com,Kotak Mah Bank has target of Rs 820-830: Thukral
6.44 pm , 10 May 2010 ,   Source: CNBC-TV18,Kotak Mah Bank Q4 PAT seen up at Rs 140.85 cr
11.11 am , 28 Apr 2010 ,   Source: Moneycontrol.com,Sell Kotak Mahindra Bank; target of Rs 754: India Infoline
6.13 pm , 22 Apr 2010 ,   Source: CNBC-TV18,"Mohindar upbeat on Yes Bank, Kotak Mahindra"
9.50 am , 19 Apr 2010 ,   Source: Moneycontrol.com,Kotak Mahindra Bank may slip to Rs 710-711: Anu Jain
5.55 pm , 16 Apr 2010 ,   Source: CNBC-TV18,Don�t buy Kotak Mahindra Bank: Sukhani
12.00 pm , 16 Apr 2010 ,   Source: CNBC-TV18,Kotak Mahindra has support at Rs 697: Gujral
11.53 am , 16 Apr 2010 ,   Source: Moneycontrol.com,Sell Kotak Mahindra Bank; target of Rs 720: IInfoline
12.36 pm , 07 Apr 2010 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank; target of Rs 810: India Infoline
10.08 am , 30 Mar 2010 ,   Source: Reuters,SKS Micro files draft prospectus for IPO
4.58 pm , 15 Mar 2010 ,   Source: Moneycontrol.com,India Inc Q4 advance tax nos a mixed bag
2.15 pm , 09 Mar 2010 ,   Source: CNBC-TV18,Sell Kotak Mahindra Bank: Gorashekhar
9.27 am , 24 Feb 2010 ,   Source: CNBC-TV18,Keep Rs 724 stoploss in Kotak Mahindra Bank: Thacker
7.29 pm , 22 Feb 2010 ,   Source: CNBC-TV18,HDFC Bank has target of Rs 1850-1900: Mohindar
9.35 am , 25 Jan 2010 ,   Source: CNBC-TV18,Short Kotak Mahindra on bounce: Anu Jain
1.34 pm , 21 Jan 2010 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q3 net profit 153.09% at Rs 331.3 cr
8.44 am , 21 Jan 2010 ,   Source: CNBC-TV18,Kotak Mah Bank Q3 net profit seen up 120% at Rs 287.9 cr
8.18 pm , 08 Jan 2010 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q3 PAT seen at Rs 98 Cr: Prabhudas
3.46 pm , 23 Dec 2009 ,   Source: Reuters,Kotak PE eyes exit windows after market surge
10.05 am , 23 Nov 2009 ,   Source: CNBC-TV18,Hold Kotak Mahindra Bank: Anu Jain
11.33 am , 18 Nov 2009 ,   Source: Moneycontrol.com,Buy Kotak Mahindra Bank; target Rs 870: India Infoline
7.54 am , 10 Nov 2009 ,   Source: NewsWire18,Kotak Mahindra Bank says credit offtake muted so far
4.23 pm , 27 Oct 2009 ,   Source: CNBC-TV18,Kotak Mah Bank Q2 cons PAT up at Rs 300 cr
9.52 am , 16 Oct 2009 ,   Source: CNBC-TV18,"Buy Kotak Mahindra Bank, says Sukhani"
10.01 am , 14 Oct 2009 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 825: M Thacker
12.38 pm , 05 Oct 2009 ,   Source: Moneycontrol.com,Kotak Mahindra Q2 net profit seen at Rs 102cr: KRChoksey 
2.26 pm , 30 Sep 2009 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 877: Gujral
4.25 pm , 15 Sep 2009 ,   Source: CNBC-TV18,"Buy Union Bank, Kotak Bank, Axis Bank: Mohindar"
2.09 pm , 11 Aug 2009 ,   Source: CNBC-TV18,Kotak Mahindra can test Rs 820: Anu Jain
9.09 am , 11 Aug 2009 ,   Source: CNBC-TV18,Bull's Eye: Stocks to buy today
3.08 pm , 10 Aug 2009 ,   Source: CNBC-TV18,Buy Kotak Mahindra Bank: Anu Jain
10.43 am , 06 Aug 2009 ,   Source: CNBC-TV18,Kotak Mahindra Bank can test Rs 900: Gujral
4.17 pm , 05 Aug 2009 ,   Source: CNBC-TV18,Kotak Mahindra Bank has target of Rs 750: Sukhani
9.46 am , 05 Aug 2009 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 723: Anu Jain
12.19 pm , 04 Aug 2009 ,   Source: Moneycontrol.com,"Hold Kotak Mahindra Bank, target of Rs 695: KRChoksey"
5.45 pm , 28 Jul 2009 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q1 PAT up 71.7% at Rs 257.3 cr
4.07 pm , 28 Jul 2009 ,   Source: Moneycontrol.com,Domestic mutual fund AUM at Rs 256 bn: Kotak Mahindra Bank
11.51 am , 28 Jul 2009 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q1 PAT up 71.7% at Rs 257.3 cr
8.15 pm , 27 Jul 2009 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q1 PAT seen up 51.73% to Rs 227.37 cr
12.20 pm , 04 Jul 2009 ,   Source: Moneycontrol.com,Kotak Mah Bank Q1 net profit seen at Rs 193 cr: KRChoksey
6.13 pm , 22 Jun 2009 ,   Source: CNBC-TV18,See 8% GDP in next 2-3 years: Uday Kotak
9.53 am , 11 Jun 2009 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 800: Gujral
2.47 pm , 10 Jun 2009 ,   Source: CNBC-TV18,Kotak Mahindra can test Rs 780: Deshmukh
2.21 pm , 22 May 2009 ,   Source: Moneycontrol.com,"Hold Kotak Mahindra Bank, target of Rs 695: KRChoksey"
12.30 pm , 18 May 2009 ,   Source: Moneycontrol.com,Motilal Oswal neutral on Kotak Mahindra Bank
2.47 pm , 15 May 2009 ,   Source: CNBC-TV18,Kotak Mahindra has target of Rs 520-525: Mohindar
9.50 am , 14 May 2009 ,   Source: CNBC-TV18,Kotak Mahindra has support at Rs 440: Gujral
9.49 am , 13 May 2009 ,   Source: CNBC-TV18,Buy Kotak Mahindra on dips: Thacker
3.08 pm , 12 May 2009 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q4 cons net profit down at Rs 210.7 cr
5.47 pm , 11 May 2009 ,   Source: CNBC-TV18,Kotak Mah Bank Q4 net seen down 46.9% at Rs 127.44 cr
9.00 am , 18 Apr 2009 ,   Source: Business Line,Kotak Mahindra Bank objects to Subhiksha merger 
3.38 pm , 03 Apr 2009 ,   Source: Moneycontrol.com,Kotak Mahindra Q4 net profit seen at Rs 65 cr: KRChoksey
9.27 pm , 31 Mar 2009 ,   Source: CNBC-TV18,Madras HC appoints official liquidator for Subhiksha
5.08 pm , 13 Mar 2009 ,   Source: CNBC-TV18,"Bankex up 5.85%; Axis Bank, ICICI Bank top performers"
5.56 pm , 09 Feb 2009,@,Kotak Credit Cards wins Product of the Year Award
12.54 pm , 05 Feb 2009,@,KMB wins IT Team of Year at Banking Technology Awards
7.09 pm , 04 Feb 2009 ,   Source: Moneycontrol.com,"Buy Kotak Mahindra Bank, target of Rs 365: M Oswal"
8.29 am , 30 Jan 2009 ,   Source: Business Line,18 banks have Rs 660-cr exposure to Satyam 
5.59 pm , 22 Jan 2009 ,   Source: CNBC-TV18,AUMs down YoY due to lower NAVs: Kotak Mah Bank
5.50 pm , 22 Jan 2009,@,Kotak Mahindra Bank's standalone PAT at Rs 71cr for Q3FY09
5.34 pm , 22 Jan 2009 ,   Source: Moneycontrol.com,AUM stands at Rs 14000 cr: Kotak Mahindra Bank
3.08 pm , 22 Jan 2009 ,   Source: CNBC-TV18,Kotak Mah Bank Q3 cons net down 64% at Rs 131 cr
7.59 am , 22 Jan 2009 ,   Source: CNBC-TV18,Kotak Mah Bank Q3 net profit seen down 61% to Rs 140.4 cr
4.19 pm , 05 Jan 2009,@,IBM signs $5 mn IT Infrastructure Services deal with Kotak
4.40 pm , 01 Jan 2009 ,   Source: Moneycontrol.com,Kotak Mahindra Bank Q3 PAT seen at Rs 84 cr: KRChoksey
7.56 pm , 16 Dec 2008 ,   Source: CNBC-TV18,"Bajaj Auto, Yes Bank, Idea announce Q3 tax nos"
5.50 pm , 03 Nov 2008 ,   Source: Moneycontrol.com,"Buy Kotak Mahindra Bk, target of Rs 555: Motilal Oswal"
5.17 pm , 31 Oct 2008 ,   Source: CNBC-TV18,"CAR at 19%, Tier I at about 14% in Q2 FY09: Kotak Mahindra"
5.08 pm , 31 Oct 2008 ,   Source: Moneycontrol.com,Heavy growth in bank deposits: Kotak Mahindra
2.34 pm , 31 Oct 2008 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q2 net profit at Rs 161 cr
8.12 pm , 29 Oct 2008 ,   Source: CNBC-TV18,Kotak Mahindra Bank Q2 net seen down 31% to Rs 167 cr
11.30 am , 13 Oct 2008 ,   Source: Moneycontrol.com,Buy Kotak Mahindra Oct Fut above Rs 442: ICICIdirect.com
10.53 am , 07 Oct 2008 ,   Source: CNBC-TV18,"Buy Kotak Mahindra, Axis Bank, HDFC Bank: Gujral"
3.19 pm , 03 Oct 2008 ,   Source: CNBC-TV18,Accumulate Kotak Bank at Rs 550-490: Manghnani
12.44 pm , 23 Sep 2008,@,KMB implements Fundtech's Global CASHplus(R) Solution
10.18 am , 22 Sep 2008 ,   Source: CNBC-TV18,Kotak Mahindra has support at Rs 537: Gujral
3.27 pm , 12 Sep 2008 ,   Source: CNBC-TV18,"Hold Kotak Mahindra Bank, target of Rs 600: Deutsche Bank"
7.01 pm , 10 Sep 2008,@,Kotak Mahindra Bank hikes term deposit rates
10.09 am , 09 Sep 2008 ,   Source: CNBC-TV18,Forex derivative tussle: Relief for Axis Bank
6.23 pm , 04 Sep 2008 ,   Source: CNBC-TV18,"Buy Axis Bank, UCO Bank, Kotak Bank: Mohindar"
11.28 am , 04 Sep 2008 ,   Source: CNBC-TV18,Above Rs 665 Kotak Bank can touch Rs 895-900: Gujral
10.13 am , 04 Sep 2008 ,   Source: CNBC-TV18,Will festive bonanza turn the tide for home loan lenders
4.15 pm , 02 Sep 2008 ,   Source: CNBC-TV18,"Above Rs 700, Kotak Mahindra Bank can touch Rs 850: Gujral"
5.14 pm , 25 Aug 2008,@,HomeShop18 to power shopping for KMB�s Card Holders
