Time,Dates,Sources,Headlines
3.55 pm , 20 Feb 2018 ,   Source: Moneycontrol.com,"News highlights of the day: ArcelorMittal, Numetal bids for Essar Steel recommended for rejection"
10.50 am , 20 Feb 2018 ,   Source: PTI,IndusInd Bank exposure to Gitanjali Gems in 'small' 2-digits
6.17 pm , 17 Jan 2018 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 2060: Axis Direct
2.45 pm , 17 Jan 2018 ,   Source: Moneycontrol.com,"News highlights of the day: Bitcoin slumps to under $10,000 after regulatory fears grow"
5.05 pm , 15 Jan 2018 ,   Source: Moneycontrol.com,Accumulate IndusInd Bank; target of Rs 1900: Dolat Capital
4.20 pm , 12 Jan 2018 ,   Source: Moneycontrol.com,Hold IndusInd Bank; target of Rs 1875: Arihant Capital
2.33 pm , 12 Jan 2018 ,   Source: CNBC-TV18,"Buy Cera Sanitaryware, IndusInd Bank, Reliance Industries: Ashwani Gujral"
12.10 pm , 12 Jan 2018 ,   Source: Moneycontrol.com,IndusInd Bank – Long-term strategy intact; stock fully priced
10.56 am , 12 Jan 2018 ,   Source: CNBC-TV18,Seeing good credit growth in vehicle finance: IndusInd Bank
9.21 am , 12 Jan 2018 ,   Source: Moneycontrol.com,IndusInd Bank rises 1% post Q3 show; brokerages remain upbeat
9.35 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,"News highlights of the day: Fingerprint, iris data in Aadhaar are safe, secure: Ravi Shankar Prasad"
5.26 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 2076: Motilal Oswal
5.12 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 2020: Edelweiss
5.06 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1889: HDFC Securities
4.16 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 2120: JM Financial
1.45 pm , 11 Jan 2018 ,   Source: Moneycontrol.com,"IndusInd Bank Q3 profit rises 25%, NII misses estimates; asset quality weakens a bit"
8.25 am , 11 Jan 2018 ,   Source: CNBC-TV18,"IndusInd Bank may post more than 22% growth in Q3 profit, net interest income"
4.02 pm , 06 Jan 2018 ,   Source: PTI,"Paytm Payments Bank, IndusInd tie-up for fixed deposit facility"
2.40 pm , 01 Jan 2018 ,   Source: PTI,IndusInd Bank raises $500 mn from overseas lenders
9.30 am , 01 Jan 2018 ,   Source: Moneycontrol.com,IndusInd Bank concludes USD 500mn Syndicated Term  Loan Facility from overseas investors
7.10 am , 01 Jan 2018 ,   Source: Moneycontrol.com,"News highlights of the day: After Trump tweet, Pakistan says made 'unmatched sacrifices' in war on terror"
12.40 pm , 18 Dec 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, JSW Steel, Sun Pharmaceutical Industries: Rahul Shah"
4.07 pm , 11 Dec 2017 ,   Source: CNBC-TV18,"Prefer IndusInd Bank, Yes Bank: Ashwani Gujral"
2.37 pm , 24 Nov 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, M&M Finance: Mitessh Thakkar"
7.01 am , 20 Nov 2017 ,   Source: Moneycontrol.com,"News highlights of the day: Shia Waqf Board calls for temple in Ayodhya, mosque in Lucknow"
11.43 am , 03 Nov 2017 ,   Source: CNBC-TV18,"Buy Indusind Bank, Nalco, Kolte-Patil Developers: Ashwani Gujral"
3.24 pm , 02 Nov 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1920: Axis Direct
10.44 am , 30 Oct 2017 ,   Source: CNBC-TV18,"Will move out of villages where there is no recovery, says Bharat Financial"
8.13 pm , 18 Oct 2017 ,   Source: Moneycontrol.com,India Inc's first quarter post GST: Here's a sector-wise review of early results
3.58 pm , 18 Oct 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1952: Prabhudas Lilladher
3.34 pm , 18 Oct 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1920: ICICI Direct
3.24 pm , 18 Oct 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 2120: JM Financial
4.33 pm , 16 Oct 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1920: ICICI Direct
4.22 pm , 16 Oct 2017 ,   Source: Moneycontrol.com,Accumulate IndusInd Bank; target of Rs 1889: KR Choksey
3.31 pm , 16 Oct 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1650: JM Financial
2.28 pm , 16 Oct 2017 ,   Source: Moneycontrol.com,"Analysts remain positive on IndusInd Bank, expect up to 14% return post Bharat Financial merger"
9.03 am , 16 Oct 2017 ,   Source: CNBC-TV18,IndusInd-Bharat Financial deal: Here's how experts are looking at it
8.17 am , 16 Oct 2017 ,   Source: CNBC-TV18,Merger will enable us to give higher ticket size loans: Bharat Financial
8.32 pm , 14 Oct 2017 ,   Source: Moneycontrol.com,"IndusInd, Bharat Fin merger: Premium paid for cost reduction, synergies and rural reach"
6.21 pm , 14 Oct 2017 ,   Source: Moneycontrol.com,IndusInd Bank: Outcome of board meeting
3.40 pm , 14 Oct 2017 ,   Source: Moneycontrol.com,IndusInd Bank announces merger with Bharat Financial
1.10 pm , 14 Oct 2017 ,   Source: Moneycontrol.com,Banking sector wrap: Banks kickstart results season amid insolvency struggles
4.51 pm , 13 Oct 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1920: Edelweiss
7.08 pm , 12 Oct 2017 ,   Source: Moneycontrol.com,IndusInd reports a picture-perfect result even as buzz builds around Bharat Financial buy
4.28 pm , 12 Oct 2017 ,   Source: CNBC-TV18,Book profits in IndusInd Bank: Sandeep Wagle
4.24 pm , 12 Oct 2017 ,   Source: CNBC-TV18,Sell IndusInd Bank at around Rs 1800: Vijay Chopra
2.21 pm , 12 Oct 2017 ,   Source: Moneycontrol.com,IndusInd Bank Q1 net up 25% at Rs 880.1 crore; net NPAs rise to Rs 537 cr
2.02 pm , 12 Oct 2017 ,   Source: Moneycontrol.com,IndusInd Bank: Outcome of board meeting
7.14 am , 12 Oct 2017 ,   Source: Moneycontrol.com,FIFA Under 17 World Cup: India knocked-out after losing 4-0 to Ghana
4.07 pm , 11 Oct 2017 ,   Source: CNBC-TV18,"IndusInd Bank Q2 profit, net interest income may increase over 25%"
11.22 am , 11 Oct 2017 ,   Source: Moneycontrol.com,Banks set to report grim September quarter financial results
2.22 pm , 09 Oct 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, PVR; Trident may test Rs 135: Ashwani Gujral"
1.35 pm , 03 Oct 2017 ,   Source: Moneycontrol.com,"IndusInd Bank's board meeting on October 12, 2017"
2.32 pm , 27 Sep 2017 ,   Source: CNBC-TV18,"Sell IndusInd Bank, SBI; buy Tech Mahindra: Ashwani Gujral"
3.15 pm , 25 Sep 2017 ,   Source: CNBC-TV18,"Hold IndusInd Bank, says Gaurang Shah"
3.00 pm , 25 Sep 2017 ,   Source: CNBC-TV18,Stay invested in IndusInd Bank: Prakash Gaba
3.22 pm , 21 Sep 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, HDFC, Ajanta Pharma: Ashwani Gujral"
2.32 pm , 18 Sep 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Raymond, CESC; hold Yes Bank: Ashwani Gujral"
10.10 am , 16 Sep 2017 ,   Source: Moneycontrol.com,"This week in banking: IndusInd-Bharat Fin merger on cards, Bandhan Bank announces IPO plans"
2.20 pm , 15 Sep 2017 ,   Source: PTI,IndusInd Bank secures $200 mn loan from ADB for microlending
4.04 pm , 14 Sep 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1650: JM Financial
1.44 pm , 13 Sep 2017 ,   Source: CNBC-TV18,"Buy HDFC Bank, IndusInd Bank, Chambal Fertilisers: Ashwani Gujral"
6.47 pm , 11 Sep 2017 ,   Source: Moneycontrol.com,Bharat Financial deal - IndusInd Bank unlikely to overpay
3.13 pm , 11 Sep 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Muthoot Finance, M&M Financial Services: Ashwani Gujral"
1.34 pm , 11 Sep 2017 ,   Source: Moneycontrol.com,IndusInd Bank Limited
9.23 am , 11 Sep 2017 ,   Source: Moneycontrol.com,"IndusInd Bank, Bharat Financial enter agreement to evaluate strategic share swap deal"
9.10 am , 11 Sep 2017 ,   Source: Moneycontrol.com,IndusInd Bank enters into agreement with Bharat Financial Inclusion
11.39 am , 08 Sep 2017 ,   Source: Moneycontrol.com,A move above 10K required for breakout; 5 stocks which can give nearly 10% return
3.15 pm , 07 Sep 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, National Aluminium Company: Sandeep Wagle"
10.36 am , 07 Sep 2017 ,   Source: CNBC-TV18,"Expect Indusind & Bharat Financial to rally post deal, if it happens: Investec Capital"
3.14 pm , 01 Sep 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Escorts, Motherson Sumi: Ashwani Gujral"
12.20 pm , 31 Aug 2017 ,   Source: Moneycontrol.com,IndusInd Bank inaugurates new branch in Faridkot
3.23 pm , 23 Aug 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Bharat Financial Inclusion: Mitessh Thakkar"
3.20 pm , 23 Aug 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, HDFC Bank, Bharat Financial Inclusion: Ashwani Gujral"
10.07 am , 23 Aug 2017 ,   Source: CNBC-TV18,"Sell Dabur, Apollo Tyres; buy CONCOR, Aptech, Future Consumer: Mitessh Thakkar"
3.33 pm , 20 Jul 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1720: Axis Direct
3.46 pm , 15 Jul 2017 ,   Source: Moneycontrol.com,"This week in banking: RBI Guv talks on demonetisation, 2 pvt banks post results; insolvency hiccups continue"
4.15 pm , 12 Jul 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1734: Edelweiss
1.51 pm , 12 Jul 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1663: HDFC Securities
1.50 pm , 12 Jul 2017 ,   Source: Moneycontrol.com,Accumulate IndusInd Bank; target of Rs 1681: KR Choksey
12.22 pm , 12 Jul 2017 ,   Source: Moneycontrol.com,"IndusInd Bank Q1 review: Brokerages highlight steady results, see slight risks to asset quality"
11.21 am , 12 Jul 2017 ,   Source: CNBC-TV18,"Valuation key in Bharat Financial deal; CV space to do well in Q3, Q4: IndusInd Bank"
1.05 pm , 11 Jul 2017 ,   Source: Moneycontrol.com,IndusInd Bank: Outcome of board meeting
1.05 pm , 11 Jul 2017 ,   Source: Moneycontrol.com,"IndusInd Bank Q1 profit beats estimates, up 26% but asset quality deteriorates further"
10.37 am , 11 Jul 2017 ,   Source: CNBC-TV18,Will update on target price for IndusInd Bank post quarter: Edelweiss Sec
12.43 pm , 10 Jul 2017 ,   Source: Moneycontrol.com,"Banks' Q1 earnings to be hit by higher NPA provisions, low credit growth: Analysts"
9.02 am , 04 Jul 2017 ,   Source: CNBC-TV18,"Buy, Sell, Hold: 9 stocks and 7 sectors are on the radar of analysts’ today"
8.55 am , 03 Jul 2017 ,   Source: Moneycontrol.com,"IndusInd Bank's AGM on July 26, 2017"
10.48 am , 20 Jun 2017 ,   Source: CNBC-TV18,Don't anticipate any impact of farm loan waiver on Punjab's book: Bharat Financial
1.00 pm , 16 Jun 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Bajaj Finance, Britannia; stay with DHFL: Ashwani Gujral"
4.33 pm , 14 Jun 2017 ,   Source: Moneycontrol.com,"IndusInd Banks's 23rd AGM will be held on July 26, 2017"
9.05 am , 09 Jun 2017 ,   Source: PTI,IndusInd Bank to raise $225 mn to support enterprises in India
11.13 am , 07 Jun 2017 ,   Source: CNBC-TV18,"Will not look to stretch loan growth at 25%, says IndusInd Bank"
3.02 pm , 06 Jun 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, sell Oil India: Sandeep Wagle"
2.37 pm , 06 Jun 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Petronet LNG; sell M&M Financial Services: Ashwani Gujral"
3.27 pm , 02 Jun 2017 ,   Source: CNBC-TV18,"IndusInd Bank can climb to Rs 1540, Muthoot Finance Rs 435: Prakash Gaba"
4.38 pm , 25 May 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Jindal Steel & Power: Mitessh Thakkar"
3.57 pm , 25 May 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Jindal Steel & Power: Mitessh Thakkar"
2.21 pm , 25 May 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, L&T, Jain Irrigation Systems: Ashwani Gujral"
11.04 am , 25 May 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, sell Hindalco Industries below Rs 186: Mitessh Thakkar"
1.08 pm , 22 May 2017 ,   Source: CNBC-TV18,"Short IndusInd Bank, BPCL; buy Bharat Forge: Rahul Shah"
10.07 am , 22 May 2017 ,   Source: CNBC-TV18,"Sell IndusInd Bk, Torrent Pharma, Coal India; buy Adani Ports, Escorts: Sukhani"
5.32 pm , 02 May 2017 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1630: Axis Direct
3.09 pm , 27 Apr 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Hindustan Unilever, Larsen & Toubro: Ashwani Gujral"
10.13 am , 24 Apr 2017 ,   Source: Moneycontrol.com,"IndusInd Bank inaugurates new branch in Bhinder, Rajasthan"
10.13 am , 24 Apr 2017 ,   Source: Moneycontrol.com,"IndusInd Bank inaugurates new branch in Bhinder, Rajasthan"
1.37 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1570: ICICI Direct
1.29 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Buy IndusInd Bank; target of Rs 1550: HDFC Securities
12.22 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1700: Motilal Oswal
12.01 pm , 21 Apr 2017 ,   Source: Moneycontrol.com,Buy Indusind Bank; target of Rs 1560: Edelweiss
1.44 pm , 20 Apr 2017 ,   Source: Moneycontrol.com,Analysts stay bullish on IndusInd despite one-off provisions restrict Q4 profit growth
9.21 am , 20 Apr 2017 ,   Source: Moneycontrol.com,IndusInd and Yes: Where should investors put their money after the disappointment?
9.00 am , 20 Apr 2017 ,   Source: PTI,"Cement company drills Rs 350cr hole in IndusInd, Yes Bank profits"
4.57 pm , 19 Apr 2017 ,   Source: CNBC-TV18,"Loan growth should remain in mid-20s: Romesh Sobti, IndusInd Bank"
3.28 pm , 19 Apr 2017 ,   Source: CNBC-TV18,Buy IndusInd Bank on dips: Shahina Mukadam
3.20 pm , 19 Apr 2017 ,   Source: CNBC-TV18,IndusInd Bank may test Rs 1800: Sandeep Wagle
2.15 pm , 19 Apr 2017 ,   Source: Moneycontrol.com,"IndusInd Bank Q4 profit misses estimates, up 21%; NPA flat but provisions double"
9.27 pm , 18 Apr 2017 ,   Source: PTI,"IndusInd Bank to raise Rs 1,000 cr via bonds"
7.23 pm , 18 Apr 2017 ,   Source: CNBC-TV18,"IndusInd Bank Q4 profit seen up 26% at Rs 783 cr, loan growth may be 25%"
9.54 pm , 17 Apr 2017 ,   Source: Moneycontrol.com,IndusInd Bank launches IndusForex.com
7.54 am , 07 Apr 2017 ,   Source: CNBC-TV18,"Bull's Eye: Buy IndusInd Bank, Balmer Lawrie, CONCOR, Tata Elxsi"
5.49 pm , 05 Apr 2017 ,   Source: PTI,"IndusInd Bank to raise Rs 1,000 cr via Basel III bonds"
1.54 pm , 29 Mar 2017 ,   Source: PTI,"Lohia Auto, IndusInd Bank extend tie-up to e-three wheelers"
9.34 am , 28 Mar 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Bajaj Finance, Tata Chemicals; sell ACC, Glenmark Pharma: Sudarshan Sukhani"
2.40 pm , 21 Mar 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Ajanta Pharma, IFCI: Ashwani Gujral"
10.50 am , 21 Mar 2017 ,   Source: Moneycontrol.com,IndusInd Bank opens new branch in Faridabad
8.37 pm , 20 Mar 2017 ,   Source: PTI,"IndusInd Bank raises Rs 1,000 crore via bonds"
10.42 am , 15 Mar 2017 ,   Source: Moneycontrol.com,IndusInd Bank enters into agreement with Infrastructure Leasing and Financial Services 
8.28 pm , 14 Mar 2017 ,   Source: PTI,IndusInd Bank to acquire 100% stake in ISSL
2.27 pm , 14 Mar 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, Hero MotoCorp, Mindtree: Rahul Shah"
6.08 pm , 10 Mar 2017,@,COMMENT- Is Bharat Financial a worthy Inclusion for IndusInd?
12.11 pm , 10 Mar 2017 ,   Source: CNBC-TV18,UP election results to have marginal impact on mkts: Samir Arora
11.09 am , 10 Mar 2017 ,   Source: CNBC-TV18,Here are Deven Choksey's top trading ideas
7.46 am , 10 Mar 2017 ,   Source: PTI,IndusInd Bank confirms deal talks with MFI Bharat Financial
11.40 am , 09 Mar 2017 ,   Source: Moneycontrol.com,Bharat Fin merger to lift IIB's RoA but execution key: Macquarie
9.42 am , 09 Mar 2017 ,   Source: Moneycontrol.com,"Buy, sell, hold: 4 stocks that you can focus today"
1.24 pm , 08 Mar 2017 ,   Source: CNBC-TV18,"Prefer UPL, see 5-7% upside: Anu Jain"
10.17 am , 08 Mar 2017 ,   Source: Moneycontrol.com,IndusInd Bank opens new branch in Sikar
8.34 pm , 07 Mar 2017 ,   Source: Moneycontrol.com,Bharat Financial trading volumes surge on IndusInd deal buzz
2.16 pm , 02 Mar 2017 ,   Source: CNBC-TV18,"IndusInd, Bharat Financial call off deal on valuation worry:Srcs"
3.11 pm , 27 Feb 2017 ,   Source: CNBC-TV18,"After IndusInd Bank, RBL enters race for merger with Bharat Fin"
9.43 am , 24 Feb 2017 ,   Source: Moneycontrol.com,We haven't been approached by anyone: Axis Bank's Shikha Sharma
2.41 pm , 23 Feb 2017 ,   Source: CNBC-TV18,"Buy DCB Bank, Cadila Health, IndusInd Bk, Grasim: Gujral"
1.52 pm , 23 Feb 2017 ,   Source: CNBC-TV18,"Buy RIL, Bharat Financial, IndusInd Bank, Tech Mahindra: Sukhani"
9.37 am , 23 Feb 2017 ,   Source: Moneycontrol.com,"IT ministry, UIDAI ask banks to move to Aadhaar Pay by March end"
2.41 pm , 20 Feb 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bank, JSW Steel, Bharat Forge: Rahul Shah"
2.27 pm , 17 Feb 2017 ,   Source: CNBC-TV18,"Sell Kotak Mah Bank, Axis Bank, IndusInd Bank: Ashwani Gujral"
11.17 am , 17 Feb 2017 ,   Source: CNBC-TV18,"Wipro can climb to Rs 490, by Cadila Healthcare on dips: Gaba"
11.16 am , 17 Feb 2017 ,   Source: CNBC-TV18,Buy IndusInd Bank; sell Godrej Industries: Sandeep Wagle 
1.09 pm , 13 Feb 2017 ,   Source: CNBC-TV18,"Buy M&M Financial, IndusInd Bank, Exide: Sudarshan Sukhani"
12.04 pm , 12 Feb 2017 ,   Source: PTI,Indusind Bank not to grow unsecured book beyond 5%
1.59 pm , 10 Feb 2017 ,   Source: CNBC-TV18,World could see a protectionism mega trend: Uday Kotak
10.19 am , 09 Feb 2017 ,   Source: CNBC-TV18,Here are a few stock ideas from Deven Choksey
9.53 am , 06 Feb 2017 ,   Source: CNBC-TV18,"Buy Apollo Hospitals, IndusInd Bank, DCB Bank: VK Sharma"
4.12 pm , 02 Feb 2017 ,   Source: CNBC-TV18,"Indiabulls Housing Finance looks good, says Prakash Gaba"
3.32 pm , 01 Feb 2017 ,   Source: CNBC-TV18,"Buy Britannia Industries, DHFL, HPCL, IndusInd Bank: Sukhani"
9.57 am , 01 Feb 2017 ,   Source: CNBC-TV18,"Buy IndusInd Bk, Bajaj Holdings, M&M; sell Auro Pharma: Thakkar"
1.15 pm , 27 Jan 2017 ,   Source: Moneycontrol.com,"How new-gen Kotak, IndusInd, Yes banks beat older rivals on NPAs"
7.39 pm , 25 Jan 2017 ,   Source: CNBC-TV18,Here is why SP Tulsian bets on bank stocks
